IssueAge|int,Age|int,Duration|int,Underwriting|str,Sex|str,vals
23,40,18,S_R,Female,0.00191
23,41,19,S_R,Female,0.00205
23,42,20,S_R,Female,0.00221
23,43,21,S_R,Female,0.00235
23,44,22,S_R,Female,0.00248
23,45,23,S_R,Female,0.00263
23,46,24,S_R,Female,0.00288
23,47,25,S_R,Female,0.00315
23,48,26,S_R,Female,0.00345
23,49,27,S_R,Female,0.00379
23,50,28,S_R,Female,0.00416
23,51,29,S_R,Female,0.00458
23,52,30,S_R,Female,0.00503
23,53,31,S_R,Female,0.00553
23,54,32,S_R,Female,0.00608
23,55,33,S_R,Female,0.00668
23,56,34,S_R,Female,0.00736
23,57,35,S_R,Female,0.00812
23,58,36,S_R,Female,0.00897
23,59,37,S_R,Female,0.00991
23,60,38,S_R,Female,0.01093
23,61,39,S_R,Female,0.01207
23,62,40,S_R,Female,0.01331
23,63,41,S_R,Female,0.01466
23,64,42,S_R,Female,0.01611
23,65,43,S_R,Female,0.01767
23,66,44,S_R,Female,0.01934
23,67,45,S_R,Female,0.02112
23,68,46,S_R,Female,0.02299
23,69,47,S_R,Female,0.02491
23,70,48,S_R,Female,0.02703
23,71,49,S_R,Female,0.02939
23,72,50,S_R,Female,0.03165
23,73,51,S_R,Female,0.03415
23,74,52,S_R,Female,0.03684
23,75,53,S_R,Female,0.03984
23,76,54,S_R,Female,0.04314
23,77,55,S_R,Female,0.04684
23,78,56,S_R,Female,0.0509
23,79,57,S_R,Female,0.05538
23,80,58,S_R,Female,0.06138
23,81,59,S_R,Female,0.0686
23,82,60,S_R,Female,0.0768
23,83,61,S_R,Female,0.08597
23,84,62,S_R,Female,0.09529
23,85,63,S_R,Female,0.10346
23,86,64,S_R,Female,0.11675
23,87,65,S_R,Female,0.12841
23,88,66,S_R,Female,0.14117
23,89,67,S_R,Female,0.15469
23,90,68,S_R,Female,0.16878
23,91,69,S_R,Female,0.18282
23,92,70,S_R,Female,0.1973
23,93,71,S_R,Female,0.21197
23,94,72,S_R,Female,0.22537
23,95,73,S_R,Female,0.23885
23,96,74,S_R,Female,0.25657
23,97,75,S_R,Female,0.27509
23,98,76,S_R,Female,0.29422
23,99,77,S_R,Female,0.31337
23,100,78,S_R,Female,0.33199
23,101,79,S_R,Female,0.35742
23,102,80,S_R,Female,0.38258
23,103,81,S_R,Female,0.40703
23,104,82,S_R,Female,0.43037
23,105,83,S_R,Female,0.45219
23,106,84,S_R,Female,0.4721
23,107,85,S_R,Female,0.49811
23,108,86,S_R,Female,0.52554
23,109,87,S_R,Female,0.55448
23,110,88,S_R,Female,0.58502
23,111,89,S_R,Female,0.61724
23,112,90,S_R,Female,0.65123
23,113,91,S_R,Female,0.6871
23,114,92,S_R,Female,0.72494
23,115,93,S_R,Female,0.76487
23,116,94,S_R,Female,0.80699
23,117,95,S_R,Female,0.85143
23,118,96,S_R,Female,0.89833
23,119,97,S_R,Female,0.9478
23,120,98,S_R,Female,1.0
24,24,1,S_R,Female,0.00028
24,25,2,S_R,Female,0.00031
24,26,3,S_R,Female,0.00033
24,27,4,S_R,Female,0.00036
24,28,5,S_R,Female,0.0004
24,29,6,S_R,Female,0.00046
24,30,7,S_R,Female,0.00052
24,31,8,S_R,Female,0.00059
24,32,9,S_R,Female,0.00064
24,33,10,S_R,Female,0.00069
24,34,11,S_R,Female,0.00088
24,35,12,S_R,Female,0.00101
24,36,13,S_R,Female,0.0012
24,37,14,S_R,Female,0.00137
24,38,15,S_R,Female,0.00155
24,39,16,S_R,Female,0.00173
24,40,17,S_R,Female,0.00189
24,41,18,S_R,Female,0.00204
24,42,19,S_R,Female,0.00218
24,43,20,S_R,Female,0.00233
24,44,21,S_R,Female,0.00248
24,45,22,S_R,Female,0.00263
24,46,23,S_R,Female,0.00288
24,47,24,S_R,Female,0.00315
24,48,25,S_R,Female,0.00345
24,49,26,S_R,Female,0.00379
24,50,27,S_R,Female,0.00416
24,51,28,S_R,Female,0.00458
24,52,29,S_R,Female,0.00503
24,53,30,S_R,Female,0.00553
24,54,31,S_R,Female,0.00608
24,55,32,S_R,Female,0.00668
24,56,33,S_R,Female,0.00736
24,57,34,S_R,Female,0.00812
24,58,35,S_R,Female,0.00897
24,59,36,S_R,Female,0.00991
24,60,37,S_R,Female,0.01093
24,61,38,S_R,Female,0.01207
24,62,39,S_R,Female,0.01331
24,63,40,S_R,Female,0.01466
24,64,41,S_R,Female,0.01611
24,65,42,S_R,Female,0.01767
24,66,43,S_R,Female,0.01934
24,67,44,S_R,Female,0.02112
24,68,45,S_R,Female,0.02299
24,69,46,S_R,Female,0.02491
24,70,47,S_R,Female,0.02703
24,71,48,S_R,Female,0.02939
24,72,49,S_R,Female,0.03165
24,73,50,S_R,Female,0.03415
24,74,51,S_R,Female,0.03684
24,75,52,S_R,Female,0.03984
24,76,53,S_R,Female,0.04314
24,77,54,S_R,Female,0.04684
24,78,55,S_R,Female,0.0509
24,79,56,S_R,Female,0.05538
24,80,57,S_R,Female,0.06138
24,81,58,S_R,Female,0.0686
24,82,59,S_R,Female,0.0768
24,83,60,S_R,Female,0.08597
24,84,61,S_R,Female,0.09529
24,85,62,S_R,Female,0.10346
24,86,63,S_R,Female,0.11675
24,87,64,S_R,Female,0.12841
24,88,65,S_R,Female,0.14117
24,89,66,S_R,Female,0.15469
24,90,67,S_R,Female,0.16878
24,91,68,S_R,Female,0.18282
24,92,69,S_R,Female,0.1973
24,93,70,S_R,Female,0.21197
24,94,71,S_R,Female,0.22537
24,95,72,S_R,Female,0.23885
24,96,73,S_R,Female,0.25657
24,97,74,S_R,Female,0.27509
24,98,75,S_R,Female,0.29422
24,99,76,S_R,Female,0.31337
24,100,77,S_R,Female,0.33199
24,101,78,S_R,Female,0.35742
24,102,79,S_R,Female,0.38258
24,103,80,S_R,Female,0.40703
24,104,81,S_R,Female,0.43037
24,105,82,S_R,Female,0.45219
24,106,83,S_R,Female,0.4721
24,107,84,S_R,Female,0.49811
24,108,85,S_R,Female,0.52554
24,109,86,S_R,Female,0.55448
24,110,87,S_R,Female,0.58502
24,111,88,S_R,Female,0.61724
24,112,89,S_R,Female,0.65123
24,113,90,S_R,Female,0.6871
24,114,91,S_R,Female,0.72494
24,115,92,S_R,Female,0.76487
24,116,93,S_R,Female,0.80699
24,117,94,S_R,Female,0.85143
24,118,95,S_R,Female,0.89833
24,119,96,S_R,Female,0.9478
24,120,97,S_R,Female,1.0
25,25,1,S_R,Female,0.00028
25,26,2,S_R,Female,0.00029
25,27,3,S_R,Female,0.00032
25,28,4,S_R,Female,0.00037
25,29,5,S_R,Female,0.00043
25,30,6,S_R,Female,0.00049
25,31,7,S_R,Female,0.00056
25,32,8,S_R,Female,0.00063
25,33,9,S_R,Female,0.00069
25,34,10,S_R,Female,0.00084
25,35,11,S_R,Female,0.00099
25,36,12,S_R,Female,0.00117
25,37,13,S_R,Female,0.00136
25,38,14,S_R,Female,0.00153
25,39,15,S_R,Female,0.00171
25,40,16,S_R,Female,0.00187
25,41,17,S_R,Female,0.00202
25,42,18,S_R,Female,0.00216
25,43,19,S_R,Female,0.0023
25,44,20,S_R,Female,0.00246
25,45,21,S_R,Female,0.00263
25,46,22,S_R,Female,0.00288
25,47,23,S_R,Female,0.00315
25,48,24,S_R,Female,0.00345
25,49,25,S_R,Female,0.00379
25,50,26,S_R,Female,0.00416
25,51,27,S_R,Female,0.00458
25,52,28,S_R,Female,0.00503
25,53,29,S_R,Female,0.00553
25,54,30,S_R,Female,0.00608
25,55,31,S_R,Female,0.00668
25,56,32,S_R,Female,0.00736
25,57,33,S_R,Female,0.00812
25,58,34,S_R,Female,0.00897
25,59,35,S_R,Female,0.00991
25,60,36,S_R,Female,0.01093
25,61,37,S_R,Female,0.01207
25,62,38,S_R,Female,0.01331
25,63,39,S_R,Female,0.01466
25,64,40,S_R,Female,0.01611
25,65,41,S_R,Female,0.01767
25,66,42,S_R,Female,0.01934
25,67,43,S_R,Female,0.02112
25,68,44,S_R,Female,0.02299
25,69,45,S_R,Female,0.02491
25,70,46,S_R,Female,0.02703
25,71,47,S_R,Female,0.02939
25,72,48,S_R,Female,0.03165
25,73,49,S_R,Female,0.03415
25,74,50,S_R,Female,0.03684
25,75,51,S_R,Female,0.03984
25,76,52,S_R,Female,0.04314
25,77,53,S_R,Female,0.04684
25,78,54,S_R,Female,0.0509
25,79,55,S_R,Female,0.05538
25,80,56,S_R,Female,0.06138
25,81,57,S_R,Female,0.0686
25,82,58,S_R,Female,0.0768
25,83,59,S_R,Female,0.08597
25,84,60,S_R,Female,0.09529
25,85,61,S_R,Female,0.10346
25,86,62,S_R,Female,0.11675
25,87,63,S_R,Female,0.12841
25,88,64,S_R,Female,0.14117
25,89,65,S_R,Female,0.15469
25,90,66,S_R,Female,0.16878
25,91,67,S_R,Female,0.18282
25,92,68,S_R,Female,0.1973
25,93,69,S_R,Female,0.21197
25,94,70,S_R,Female,0.22537
25,95,71,S_R,Female,0.23885
25,96,72,S_R,Female,0.25657
25,97,73,S_R,Female,0.27509
25,98,74,S_R,Female,0.29422
25,99,75,S_R,Female,0.31337
25,100,76,S_R,Female,0.33199
25,101,77,S_R,Female,0.35742
25,102,78,S_R,Female,0.38258
25,103,79,S_R,Female,0.40703
25,104,80,S_R,Female,0.43037
25,105,81,S_R,Female,0.45219
25,106,82,S_R,Female,0.4721
25,107,83,S_R,Female,0.49811
25,108,84,S_R,Female,0.52554
25,109,85,S_R,Female,0.55448
25,110,86,S_R,Female,0.58502
25,111,87,S_R,Female,0.61724
25,112,88,S_R,Female,0.65123
25,113,89,S_R,Female,0.6871
25,114,90,S_R,Female,0.72494
25,115,91,S_R,Female,0.76487
25,116,92,S_R,Female,0.80699
25,117,93,S_R,Female,0.85143
25,118,94,S_R,Female,0.89833
25,119,95,S_R,Female,0.9478
25,120,96,S_R,Female,1.0
26,26,1,S_R,Female,0.00026
26,27,2,S_R,Female,0.00028
26,28,3,S_R,Female,0.00033
26,29,4,S_R,Female,0.00039
26,30,5,S_R,Female,0.00046
26,31,6,S_R,Female,0.00053
26,32,7,S_R,Female,0.0006
26,33,8,S_R,Female,0.00069
26,34,9,S_R,Female,0.0008
26,35,10,S_R,Female,0.00095
26,36,11,S_R,Female,0.00113
26,37,12,S_R,Female,0.00133
26,38,13,S_R,Female,0.00153
26,39,14,S_R,Female,0.0017
26,40,15,S_R,Female,0.00185
26,41,16,S_R,Female,0.00201
26,42,17,S_R,Female,0.00216
26,43,18,S_R,Female,0.0023
26,44,19,S_R,Female,0.00245
26,45,20,S_R,Female,0.00262
26,46,21,S_R,Female,0.00288
26,47,22,S_R,Female,0.00315
26,48,23,S_R,Female,0.00345
26,49,24,S_R,Female,0.00379
26,50,25,S_R,Female,0.00416
26,51,26,S_R,Female,0.00458
26,52,27,S_R,Female,0.00503
26,53,28,S_R,Female,0.00553
26,54,29,S_R,Female,0.00608
26,55,30,S_R,Female,0.00668
26,56,31,S_R,Female,0.00736
26,57,32,S_R,Female,0.00812
26,58,33,S_R,Female,0.00897
26,59,34,S_R,Female,0.00991
26,60,35,S_R,Female,0.01093
26,61,36,S_R,Female,0.01207
26,62,37,S_R,Female,0.01331
26,63,38,S_R,Female,0.01466
26,64,39,S_R,Female,0.01611
26,65,40,S_R,Female,0.01767
26,66,41,S_R,Female,0.01934
26,67,42,S_R,Female,0.02112
26,68,43,S_R,Female,0.02299
26,69,44,S_R,Female,0.02491
26,70,45,S_R,Female,0.02703
26,71,46,S_R,Female,0.02939
26,72,47,S_R,Female,0.03165
26,73,48,S_R,Female,0.03415
26,74,49,S_R,Female,0.03684
26,75,50,S_R,Female,0.03984
26,76,51,S_R,Female,0.04314
26,77,52,S_R,Female,0.04684
26,78,53,S_R,Female,0.0509
26,79,54,S_R,Female,0.05538
26,80,55,S_R,Female,0.06138
26,81,56,S_R,Female,0.0686
26,82,57,S_R,Female,0.0768
26,83,58,S_R,Female,0.08597
26,84,59,S_R,Female,0.09529
26,85,60,S_R,Female,0.10346
26,86,61,S_R,Female,0.11675
26,87,62,S_R,Female,0.12841
26,88,63,S_R,Female,0.14117
26,89,64,S_R,Female,0.15469
26,90,65,S_R,Female,0.16878
26,91,66,S_R,Female,0.18282
26,92,67,S_R,Female,0.1973
26,93,68,S_R,Female,0.21197
26,94,69,S_R,Female,0.22537
26,95,70,S_R,Female,0.23885
26,96,71,S_R,Female,0.25657
26,97,72,S_R,Female,0.27509
26,98,73,S_R,Female,0.29422
26,99,74,S_R,Female,0.31337
26,100,75,S_R,Female,0.33199
26,101,76,S_R,Female,0.35742
26,102,77,S_R,Female,0.38258
26,103,78,S_R,Female,0.40703
26,104,79,S_R,Female,0.43037
26,105,80,S_R,Female,0.45219
26,106,81,S_R,Female,0.4721
26,107,82,S_R,Female,0.49811
26,108,83,S_R,Female,0.52554
26,109,84,S_R,Female,0.55448
26,110,85,S_R,Female,0.58502
26,111,86,S_R,Female,0.61724
26,112,87,S_R,Female,0.65123
26,113,88,S_R,Female,0.6871
26,114,89,S_R,Female,0.72494
26,115,90,S_R,Female,0.76487
26,116,91,S_R,Female,0.80699
26,117,92,S_R,Female,0.85143
26,118,93,S_R,Female,0.89833
26,119,94,S_R,Female,0.9478
26,120,95,S_R,Female,1.0
27,27,1,S_R,Female,0.00025
27,28,2,S_R,Female,0.00029
27,29,3,S_R,Female,0.00035
27,30,4,S_R,Female,0.00042
27,31,5,S_R,Female,0.0005
27,32,6,S_R,Female,0.00057
27,33,7,S_R,Female,0.00065
27,34,8,S_R,Female,0.00076
27,35,9,S_R,Female,0.0009
27,36,10,S_R,Female,0.00108
27,37,11,S_R,Female,0.00129
27,38,12,S_R,Female,0.0015
27,39,13,S_R,Female,0.0017
27,40,14,S_R,Female,0.00185
27,41,15,S_R,Female,0.00199
27,42,16,S_R,Female,0.00214
27,43,17,S_R,Female,0.0023
27,44,18,S_R,Female,0.00245
27,45,19,S_R,Female,0.00261
27,46,20,S_R,Female,0.00287
27,47,21,S_R,Female,0.00315
27,48,22,S_R,Female,0.00345
27,49,23,S_R,Female,0.00379
27,50,24,S_R,Female,0.00416
27,51,25,S_R,Female,0.00458
27,52,26,S_R,Female,0.00503
27,53,27,S_R,Female,0.00553
27,54,28,S_R,Female,0.00608
27,55,29,S_R,Female,0.00668
27,56,30,S_R,Female,0.00736
27,57,31,S_R,Female,0.00812
27,58,32,S_R,Female,0.00897
27,59,33,S_R,Female,0.00991
27,60,34,S_R,Female,0.01093
27,61,35,S_R,Female,0.01207
27,62,36,S_R,Female,0.01331
27,63,37,S_R,Female,0.01466
27,64,38,S_R,Female,0.01611
27,65,39,S_R,Female,0.01767
27,66,40,S_R,Female,0.01934
27,67,41,S_R,Female,0.02112
27,68,42,S_R,Female,0.02299
27,69,43,S_R,Female,0.02491
27,70,44,S_R,Female,0.02703
27,71,45,S_R,Female,0.02939
27,72,46,S_R,Female,0.03165
27,73,47,S_R,Female,0.03415
27,74,48,S_R,Female,0.03684
27,75,49,S_R,Female,0.03984
27,76,50,S_R,Female,0.04314
27,77,51,S_R,Female,0.04684
27,78,52,S_R,Female,0.0509
27,79,53,S_R,Female,0.05538
27,80,54,S_R,Female,0.06138
27,81,55,S_R,Female,0.0686
27,82,56,S_R,Female,0.0768
27,83,57,S_R,Female,0.08597
27,84,58,S_R,Female,0.09529
27,85,59,S_R,Female,0.10346
27,86,60,S_R,Female,0.11675
27,87,61,S_R,Female,0.12841
27,88,62,S_R,Female,0.14117
27,89,63,S_R,Female,0.15469
27,90,64,S_R,Female,0.16878
27,91,65,S_R,Female,0.18282
27,92,66,S_R,Female,0.1973
27,93,67,S_R,Female,0.21197
27,94,68,S_R,Female,0.22537
27,95,69,S_R,Female,0.23885
27,96,70,S_R,Female,0.25657
27,97,71,S_R,Female,0.27509
27,98,72,S_R,Female,0.29422
27,99,73,S_R,Female,0.31337
27,100,74,S_R,Female,0.33199
27,101,75,S_R,Female,0.35742
27,102,76,S_R,Female,0.38258
27,103,77,S_R,Female,0.40703
27,104,78,S_R,Female,0.43037
27,105,79,S_R,Female,0.45219
27,106,80,S_R,Female,0.4721
27,107,81,S_R,Female,0.49811
27,108,82,S_R,Female,0.52554
27,109,83,S_R,Female,0.55448
27,110,84,S_R,Female,0.58502
27,111,85,S_R,Female,0.61724
27,112,86,S_R,Female,0.65123
27,113,87,S_R,Female,0.6871
27,114,88,S_R,Female,0.72494
27,115,89,S_R,Female,0.76487
27,116,90,S_R,Female,0.80699
27,117,91,S_R,Female,0.85143
27,118,92,S_R,Female,0.89833
27,119,93,S_R,Female,0.9478
27,120,94,S_R,Female,1.0
28,28,1,S_R,Female,0.00025
28,29,2,S_R,Female,0.00031
28,30,3,S_R,Female,0.00038
28,31,4,S_R,Female,0.00046
28,32,5,S_R,Female,0.00053
28,33,6,S_R,Female,0.00062
28,34,7,S_R,Female,0.00072
28,35,8,S_R,Female,0.00086
28,36,9,S_R,Female,0.00102
28,37,10,S_R,Female,0.00123
28,38,11,S_R,Female,0.00145
28,39,12,S_R,Female,0.00166
28,40,13,S_R,Female,0.00185
28,41,14,S_R,Female,0.00199
28,42,15,S_R,Female,0.00213
28,43,16,S_R,Female,0.00228
28,44,17,S_R,Female,0.00244
28,45,18,S_R,Female,0.0026
28,46,19,S_R,Female,0.00281
28,47,20,S_R,Female,0.00314
28,48,21,S_R,Female,0.00345
28,49,22,S_R,Female,0.00379
28,50,23,S_R,Female,0.00416
28,51,24,S_R,Female,0.00458
28,52,25,S_R,Female,0.00503
28,53,26,S_R,Female,0.00553
28,54,27,S_R,Female,0.00608
28,55,28,S_R,Female,0.00668
28,56,29,S_R,Female,0.00736
28,57,30,S_R,Female,0.00812
28,58,31,S_R,Female,0.00897
28,59,32,S_R,Female,0.00991
28,60,33,S_R,Female,0.01093
28,61,34,S_R,Female,0.01207
28,62,35,S_R,Female,0.01331
28,63,36,S_R,Female,0.01466
28,64,37,S_R,Female,0.01611
28,65,38,S_R,Female,0.01767
28,66,39,S_R,Female,0.01934
28,67,40,S_R,Female,0.02112
28,68,41,S_R,Female,0.02299
28,69,42,S_R,Female,0.02491
28,70,43,S_R,Female,0.02703
28,71,44,S_R,Female,0.02939
28,72,45,S_R,Female,0.03165
28,73,46,S_R,Female,0.03415
28,74,47,S_R,Female,0.03684
28,75,48,S_R,Female,0.03984
28,76,49,S_R,Female,0.04314
28,77,50,S_R,Female,0.04684
28,78,51,S_R,Female,0.0509
28,79,52,S_R,Female,0.05538
28,80,53,S_R,Female,0.06138
28,81,54,S_R,Female,0.0686
28,82,55,S_R,Female,0.0768
28,83,56,S_R,Female,0.08597
28,84,57,S_R,Female,0.09529
28,85,58,S_R,Female,0.10346
28,86,59,S_R,Female,0.11675
28,87,60,S_R,Female,0.12841
28,88,61,S_R,Female,0.14117
28,89,62,S_R,Female,0.15469
28,90,63,S_R,Female,0.16878
28,91,64,S_R,Female,0.18282
28,92,65,S_R,Female,0.1973
28,93,66,S_R,Female,0.21197
28,94,67,S_R,Female,0.22537
28,95,68,S_R,Female,0.23885
28,96,69,S_R,Female,0.25657
28,97,70,S_R,Female,0.27509
28,98,71,S_R,Female,0.29422
28,99,72,S_R,Female,0.31337
28,100,73,S_R,Female,0.33199
28,101,74,S_R,Female,0.35742
28,102,75,S_R,Female,0.38258
28,103,76,S_R,Female,0.40703
28,104,77,S_R,Female,0.43037
28,105,78,S_R,Female,0.45219
28,106,79,S_R,Female,0.4721
28,107,80,S_R,Female,0.49811
28,108,81,S_R,Female,0.52554
28,109,82,S_R,Female,0.55448
28,110,83,S_R,Female,0.58502
28,111,84,S_R,Female,0.61724
28,112,85,S_R,Female,0.65123
28,113,86,S_R,Female,0.6871
28,114,87,S_R,Female,0.72494
28,115,88,S_R,Female,0.76487
28,116,89,S_R,Female,0.80699
28,117,90,S_R,Female,0.85143
28,118,91,S_R,Female,0.89833
28,119,92,S_R,Female,0.9478
28,120,93,S_R,Female,1.0
29,29,1,S_R,Female,0.00026
29,30,2,S_R,Female,0.00033
29,31,3,S_R,Female,0.00041
29,32,4,S_R,Female,0.00049
29,33,5,S_R,Female,0.00058
29,34,6,S_R,Female,0.00068
29,35,7,S_R,Female,0.00081
29,36,8,S_R,Female,0.00097
29,37,9,S_R,Female,0.00116
29,38,10,S_R,Female,0.00138
29,39,11,S_R,Female,0.00159
29,40,12,S_R,Female,0.00178
29,41,13,S_R,Female,0.00197
29,42,14,S_R,Female,0.00211
29,43,15,S_R,Female,0.00225
29,44,16,S_R,Female,0.00241
29,45,17,S_R,Female,0.00259
29,46,18,S_R,Female,0.0028
29,47,19,S_R,Female,0.00308
29,48,20,S_R,Female,0.00343
29,49,21,S_R,Female,0.00379
29,50,22,S_R,Female,0.00416
29,51,23,S_R,Female,0.00458
29,52,24,S_R,Female,0.00503
29,53,25,S_R,Female,0.00553
29,54,26,S_R,Female,0.00608
29,55,27,S_R,Female,0.00668
29,56,28,S_R,Female,0.00736
29,57,29,S_R,Female,0.00812
29,58,30,S_R,Female,0.00897
29,59,31,S_R,Female,0.00991
29,60,32,S_R,Female,0.01093
29,61,33,S_R,Female,0.01207
29,62,34,S_R,Female,0.01331
29,63,35,S_R,Female,0.01466
29,64,36,S_R,Female,0.01611
29,65,37,S_R,Female,0.01767
29,66,38,S_R,Female,0.01934
29,67,39,S_R,Female,0.02112
29,68,40,S_R,Female,0.02299
29,69,41,S_R,Female,0.02491
29,70,42,S_R,Female,0.02703
29,71,43,S_R,Female,0.02939
29,72,44,S_R,Female,0.03165
29,73,45,S_R,Female,0.03415
29,74,46,S_R,Female,0.03684
29,75,47,S_R,Female,0.03984
29,76,48,S_R,Female,0.04314
29,77,49,S_R,Female,0.04684
29,78,50,S_R,Female,0.0509
29,79,51,S_R,Female,0.05538
29,80,52,S_R,Female,0.06138
29,81,53,S_R,Female,0.0686
29,82,54,S_R,Female,0.0768
29,83,55,S_R,Female,0.08597
29,84,56,S_R,Female,0.09529
29,85,57,S_R,Female,0.10346
29,86,58,S_R,Female,0.11675
29,87,59,S_R,Female,0.12841
29,88,60,S_R,Female,0.14117
29,89,61,S_R,Female,0.15469
29,90,62,S_R,Female,0.16878
29,91,63,S_R,Female,0.18282
29,92,64,S_R,Female,0.1973
29,93,65,S_R,Female,0.21197
29,94,66,S_R,Female,0.22537
29,95,67,S_R,Female,0.23885
29,96,68,S_R,Female,0.25657
29,97,69,S_R,Female,0.27509
29,98,70,S_R,Female,0.29422
29,99,71,S_R,Female,0.31337
29,100,72,S_R,Female,0.33199
29,101,73,S_R,Female,0.35742
29,102,74,S_R,Female,0.38258
29,103,75,S_R,Female,0.40703
29,104,76,S_R,Female,0.43037
29,105,77,S_R,Female,0.45219
29,106,78,S_R,Female,0.4721
29,107,79,S_R,Female,0.49811
29,108,80,S_R,Female,0.52554
29,109,81,S_R,Female,0.55448
29,110,82,S_R,Female,0.58502
29,111,83,S_R,Female,0.61724
29,112,84,S_R,Female,0.65123
29,113,85,S_R,Female,0.6871
29,114,86,S_R,Female,0.72494
29,115,87,S_R,Female,0.76487
29,116,88,S_R,Female,0.80699
29,117,89,S_R,Female,0.85143
29,118,90,S_R,Female,0.89833
29,119,91,S_R,Female,0.9478
29,120,92,S_R,Female,1.0
30,30,1,S_R,Female,0.00028
30,31,2,S_R,Female,0.00035
30,32,3,S_R,Female,0.00044
30,33,4,S_R,Female,0.00054
30,34,5,S_R,Female,0.00064
30,35,6,S_R,Female,0.00077
30,36,7,S_R,Female,0.00092
30,37,8,S_R,Female,0.0011
30,38,9,S_R,Female,0.0013
30,39,10,S_R,Female,0.00152
30,40,11,S_R,Female,0.00172
30,41,12,S_R,Female,0.0019
30,42,13,S_R,Female,0.00208
30,43,14,S_R,Female,0.00222
30,44,15,S_R,Female,0.00237
30,45,16,S_R,Female,0.00255
30,46,17,S_R,Female,0.0028
30,47,18,S_R,Female,0.00307
30,48,19,S_R,Female,0.00337
30,49,20,S_R,Female,0.00376
30,50,21,S_R,Female,0.00416
30,51,22,S_R,Female,0.00458
30,52,23,S_R,Female,0.00503
30,53,24,S_R,Female,0.00553
30,54,25,S_R,Female,0.00608
30,55,26,S_R,Female,0.00668
30,56,27,S_R,Female,0.00736
30,57,28,S_R,Female,0.00812
30,58,29,S_R,Female,0.00897
30,59,30,S_R,Female,0.00991
30,60,31,S_R,Female,0.01093
30,61,32,S_R,Female,0.01207
30,62,33,S_R,Female,0.01331
30,63,34,S_R,Female,0.01466
30,64,35,S_R,Female,0.01611
30,65,36,S_R,Female,0.01767
30,66,37,S_R,Female,0.01934
30,67,38,S_R,Female,0.02112
30,68,39,S_R,Female,0.02299
30,69,40,S_R,Female,0.02491
30,70,41,S_R,Female,0.02703
30,71,42,S_R,Female,0.02939
30,72,43,S_R,Female,0.03165
30,73,44,S_R,Female,0.03415
30,74,45,S_R,Female,0.03684
30,75,46,S_R,Female,0.03984
30,76,47,S_R,Female,0.04314
30,77,48,S_R,Female,0.04684
30,78,49,S_R,Female,0.0509
30,79,50,S_R,Female,0.05538
30,80,51,S_R,Female,0.06138
30,81,52,S_R,Female,0.0686
30,82,53,S_R,Female,0.0768
30,83,54,S_R,Female,0.08597
30,84,55,S_R,Female,0.09529
30,85,56,S_R,Female,0.10346
30,86,57,S_R,Female,0.11675
30,87,58,S_R,Female,0.12841
30,88,59,S_R,Female,0.14117
30,89,60,S_R,Female,0.15469
30,90,61,S_R,Female,0.16878
30,91,62,S_R,Female,0.18282
30,92,63,S_R,Female,0.1973
30,93,64,S_R,Female,0.21197
30,94,65,S_R,Female,0.22537
30,95,66,S_R,Female,0.23885
30,96,67,S_R,Female,0.25657
30,97,68,S_R,Female,0.27509
30,98,69,S_R,Female,0.29422
30,99,70,S_R,Female,0.31337
30,100,71,S_R,Female,0.33199
30,101,72,S_R,Female,0.35742
30,102,73,S_R,Female,0.38258
30,103,74,S_R,Female,0.40703
30,104,75,S_R,Female,0.43037
30,105,76,S_R,Female,0.45219
30,106,77,S_R,Female,0.4721
30,107,78,S_R,Female,0.49811
30,108,79,S_R,Female,0.52554
30,109,80,S_R,Female,0.55448
30,110,81,S_R,Female,0.58502
30,111,82,S_R,Female,0.61724
30,112,83,S_R,Female,0.65123
30,113,84,S_R,Female,0.6871
30,114,85,S_R,Female,0.72494
30,115,86,S_R,Female,0.76487
30,116,87,S_R,Female,0.80699
30,117,88,S_R,Female,0.85143
30,118,89,S_R,Female,0.89833
30,119,90,S_R,Female,0.9478
30,120,91,S_R,Female,1.0
31,31,1,S_R,Female,0.00029
31,32,2,S_R,Female,0.00037
31,33,3,S_R,Female,0.00048
31,34,4,S_R,Female,0.00059
31,35,5,S_R,Female,0.00072
31,36,6,S_R,Female,0.00087
31,37,7,S_R,Female,0.00104
31,38,8,S_R,Female,0.00123
31,39,9,S_R,Female,0.00143
31,40,10,S_R,Female,0.00165
31,41,11,S_R,Female,0.00183
31,42,12,S_R,Female,0.002
31,43,13,S_R,Female,0.00219
31,44,14,S_R,Female,0.00235
31,45,15,S_R,Female,0.0025
31,46,16,S_R,Female,0.00276
31,47,17,S_R,Female,0.00307
31,48,18,S_R,Female,0.00337
31,49,19,S_R,Female,0.00374
31,50,20,S_R,Female,0.00412
31,51,21,S_R,Female,0.00458
31,52,22,S_R,Female,0.00503
31,53,23,S_R,Female,0.00553
31,54,24,S_R,Female,0.00608
31,55,25,S_R,Female,0.00668
31,56,26,S_R,Female,0.00736
31,57,27,S_R,Female,0.00812
31,58,28,S_R,Female,0.00897
31,59,29,S_R,Female,0.00991
31,60,30,S_R,Female,0.01093
31,61,31,S_R,Female,0.01207
31,62,32,S_R,Female,0.01331
31,63,33,S_R,Female,0.01466
31,64,34,S_R,Female,0.01611
31,65,35,S_R,Female,0.01767
31,66,36,S_R,Female,0.01934
31,67,37,S_R,Female,0.02112
